customer_id,title,givenname,surname,streetaddress,city,state,zipcode,country,emailaddress,telephonenumber,mothersmaiden,cctype,ccnumber,cvv2,ccexpires,nationalid,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx
474,Mrs.,Maryam,Shervashidze,Raas van Gaverestraat 457,Cras-Avernas,WLG,4280,BE,MaryamShervashidze@cuvox.de,0475 76 55 05,Barsukov,MasterCard,5.25E+15,887,12/1/2019,,27,Disc jockey,married,university.degree,unknown,yes,no,telephone,may,tue,379,1,999,0,nonexistent,1.1,93.994,-36.4
475,Ms.,Samuela,Malei,Kolodvorska 90,Koper,,6505,SI,SamuelaMalezic@teleworm.us,040-445-169,Dvorak,Visa,4.72E+15,797,10/1/2017,,53,Cartographer,divorced,basic.4y,no,no,no,telephone,may,tue,30,2,999,0,nonexistent,1.1,93.994,-36.4
476,Ms.,Emelina,Villanueva,Prokopsk 1540,Nov Knn,ST,262 03,CZ,EmelinaVillanuevaHernandes@rhyta.com,605047427,Hernandes,Visa,4.92E+15,614,10/1/2020,,25,Recreation worker,married,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,93.994,-36.4
477,Ms.,Jennifer,Bogati,21 Maple Grove,Aro Valley,,6021,NZ,JenniferBogatic@armyspy.com,(027) 6200-406,Skubec,MasterCard,5.54E+15,723,11/1/2020,,22,Timekeeper,married,unknown,unknown,no,no,telephone,may,tue,113,1,999,0,nonexistent,1.1,93.994,-36.4
478,Ms.,Yvonne,Schreiber,Urziz 67,Los Ybenes,TO,45470,ES,YvonneSchreiber@jourrapide.com,619666382,Pfeiffer,Visa,4.93E+15,342,10/1/2021,,61,Pesticide vegetation,married,basic.4y,unknown,no,no,telephone,may,tue,114,1,999,0,nonexistent,1.1,93.994,-36.4
479,Ms.,Benilde,Manna,Kossuth Lajos u. 81.,Bakonya,BA,7675,HU,BenildeManna@armyspy.com,(72) 395-677,Bellucci,MasterCard,5.20E+15,197,7/1/2017,,60,Employee development specialist,married,university.degree,no,no,no,telephone,may,tue,116,1,999,0,nonexistent,1.1,93.994,-36.4
480,Mrs.,Asami,Sakamoto,Menenkamp 139,Rotterdam,ZH,3085 GE,NL,AsamiSakamoto@einrot.com,06-28501210,Yuasa,MasterCard,5.11E+15,792,3/1/2017,,68,Gaming surveillance officer,married,unknown,unknown,no,no,telephone,may,tue,448,1,999,0,nonexistent,1.1,93.994,-36.4
481,Mr.,Ugorji,Nwokeocha,Blancefloerlaan 436,Borgerhout,VAN,2140,BE,UgorjiNwokeocha@dayrep.com,0489 53 04 36,Igwebuike,MasterCard,5.11E+15,64,1/1/2019,,67,Security officer,single,high.school,unknown,no,yes,telephone,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4
482,Mrs.,Cht,H,799 Telford Ave,Vryburg,NW,8484,ZA,HoThiChat@einrot.com,085 174 4281,Dng,MasterCard,5.13E+15,301,7/1/2017,7.40E+12,42,Gemologist,married,high.school,no,yes,no,telephone,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4
483,Mrs.,Atsumi,Ookubo,35 Prodromou str,Agia Eirini,NI,2820,CY,AtsumiOokubo@cuvox.de,96 457670,Ninomiya,Visa,4.53E+15,775,6/1/2018,,66,Paleontologist,married,basic.4y,no,no,no,telephone,may,tue,145,1,999,0,nonexistent,1.1,93.994,-36.4
484,Mr.,K'Kora,Muuda,Ilichova 39,Ljubljana,,1510,SI,KKoraMuuda@rhyta.com,041-655-061,Torg,MasterCard,5.55E+15,556,5/1/2021,,65,Dental laboratory technician,married,unknown,unknown,yes,no,telephone,may,tue,288,1,999,0,nonexistent,1.1,93.994,-36.4
485,Ms.,Shukornia,Aziz,2 Rue De La Libert,Ouerguech,32,8161,TN,ShukorniaAziz@armyspy.com,78395712,Tewolde,MasterCard,5.21E+15,71,8/1/2018,,29,Contract administrator,married,basic.6y,unknown,yes,yes,telephone,may,tue,381,1,999,0,nonexistent,1.1,93.994,-36.4
486,Dr.,Ming,Chien,Amsinckstrasse 49,Berthelsdorf,SN,8138,DE,MingChien@superrito.com,035873 45 56,Cheng,Visa,4.54E+15,302,4/1/2021,,39,Auditing clerk,married,university.degree,no,unknown,unknown,telephone,may,tue,176,2,999,0,nonexistent,1.1,93.994,-36.4
487,Mr.,Zane,Niven,Carretera del Muelle 98,Olocau del Rey,CS,12312,ES,ZaneNiven@armyspy.com,623992227,McClemans,Visa,4.92E+15,331,4/1/2021,,68,Audio control engineer,single,university.degree,unknown,no,no,telephone,may,tue,215,1,999,0,nonexistent,1.1,93.994,-36.4
488,Mr.,Bogomil,Vukovi,93 rue Sadi Carnot,AULNAY-SOUS-BOIS,IL,93600,FR,BogomilVukovic@superrito.com,01.52.77.70.85,imi,MasterCard,5.29E+15,565,1/1/2019,1760362593700 69,40,Developmental disabilities nurse,married,professional.course,no,yes,no,telephone,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4
489,Mrs.,Beatrice,Oliveira,32 Rue de fes,Touila,41,3114,TN,BeatriceSousaOliveira@fleckens.hu,77247553,Castro,MasterCard,5.55E+15,381,12/1/2018,,34,Economist,married,professional.course,unknown,no,no,telephone,may,tue,188,2,999,0,nonexistent,1.1,93.994,-36.4
490,Mr.,Svanur,Baldvinsson,Dr. Francisco Soca 3942,Agraciada,CA,70102,UY,SvanurBaldvinsson@gustr.com,9320 3917,,MasterCard,5.27E+15,168,5/1/2019,,48,Market research analyst,married,unknown,no,yes,no,telephone,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4
491,Ms.,Clea,Brozina,Kerkweg 14,Driebruggen,ZH,3465 JJ,NL,CleaBrozina@jourrapide.com,06-64638393,Fratina,MasterCard,5.43E+15,924,8/1/2020,,55,Security officer,married,university.degree,no,yes,no,telephone,may,tue,226,2,999,0,nonexistent,1.1,93.994,-36.4
492,Mrs.,Tanja,Okkonen,Piedras 9299,La Coronilla,RO,27201,UY,TanjaOkkonen@superrito.com,9599 5531,Ristil,MasterCard,5.53E+15,81,4/1/2021,,54,Employment specialist,married,basic.9y,unknown,no,no,telephone,may,tue,111,2,999,0,nonexistent,1.1,93.994,-36.4
493,Mr.,Wayne,Murphey,R Combatentes G Guerra 24,Figueira da Foz,CO,3080-039,PT,WayneAMurphey@cuvox.de,21 239 908 9440,Spencer,Visa,4.49E+15,369,1/1/2017,,66,Press relations specialist,married,basic.9y,no,no,no,telephone,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4
494,Ms.,Khanh,Vng,91 McLaughlin Road,THAGOONA,QLD,4306,AU,VuongThiChiKhanh@rhyta.com,(07) 4536 7489,Ng,Visa,4.53E+15,313,1/1/2021,,62,Patient representative,married,basic.9y,unknown,no,no,telephone,may,tue,46,1,999,0,nonexistent,1.1,93.994,-36.4
495,Mr.,Sulimbek,Shervashidze,Rkczi t 66.,Szentkirlyszabadja,VE,8225,HU,SulimbekShervashidze@rhyta.com,(88) 167-183,Umkhayev,Visa,4.56E+15,46,3/1/2019,,25,Payroll specialist,single,university.degree,unknown,unknown,unknown,telephone,may,tue,49,1,999,0,nonexistent,1.1,93.994,-36.4
496,Mr.,,,11,  ,LI,4566,CY,BheradNewada@einrot.com,99 145946, ,Visa,4.93E+15,752,5/1/2018,,65,Sales engineer,married,high.school,unknown,unknown,unknown,telephone,may,tue,374,1,999,0,nonexistent,1.1,93.994,-36.4
497,Ms.,Chelsea,Carey,18 rue du Gnral Ailleret,LES LILAS,IL,93260,FR,ChelseaCarey@fleckens.hu,01.50.29.83.89,Sharp,MasterCard,5.52E+15,320,6/1/2018,2660277122314 54,50,Pumping station operator,married,professional.course,no,yes,no,telephone,may,tue,349,1,999,0,nonexistent,1.1,93.994,-36.4
498,Mrs.,Alma,Sigurjnsdttir,1025 MacLaren Street,Ottawa,ON,K1P 5M7,CA,AlmaSigurjonsdottir@jourrapide.com,613-940-4179,,Visa,4.72E+15,847,6/1/2020,759786478,58,Midwife,divorced,university.degree,unknown,yes,no,telephone,may,tue,325,1,999,0,nonexistent,1.1,93.994,-36.4
499,Mr.,Ivan,Petr,Travessa Guanabara 1065,Lins,SP,16403-057,BR,IvanPetru@einrot.com,(19) 2785-7238,Kaltov,Visa,4.54E+15,409,2/1/2020,926.592.138-28,66,Office manager,married,professional.course,no,yes,no,telephone,may,tue,233,2,999,0,nonexistent,1.1,93.994,-36.4
500,Mr.,Karp,Istomin,Noordstraat 34,Bomal,WBR,1367,BE,KarpIstomin@superrito.com,0496 25 10 29,,Visa,4.54E+15,856,8/1/2018,,32,Vocational education teacher,married,basic.6y,unknown,yes,no,telephone,may,tue,531,1,999,0,nonexistent,1.1,93.994,-36.4
501,Mrs.,,,Eidangergata 247,PORSGRUNN,,3916,NO,AsaKerama@armyspy.com,421 97 142,,Visa,4.56E+15,24,8/1/2020,,33,Screen printing machine operator,married,university.degree,unknown,no,no,telephone,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4
502,Mr.,Hon'tihl,Karat,70 Fox Lane,BODDAM,,AB42 9WX,GB,HontihlKarat@einrot.com,077 6184 5451,Subaiesh,Visa,4.53E+15,981,5/1/2020,KX 56 25 09 A,84,Construction job cost estimator,married,basic.9y,no,unknown,unknown,telephone,may,tue,80,1,999,0,nonexistent,1.1,93.994,-36.4
503,Mr.,Mike,Gann,Gosposka ulica 99,Notranje Gorice,,1357,SI,MikeNGann@jourrapide.com,040-648-815,Myers,Visa,4.72E+15,894,3/1/2019,,31,Management assistant,married,basic.9y,no,no,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4
504,Mrs.,Elizabeth,Yefremova,ul. Czstochowska 56,Lipie,,42-165,PL,ElizabethYefremova@armyspy.com,66 656 36 66,,MasterCard,5.40E+15,911,9/1/2021,90070113742,25,Music instructor,divorced,high.school,unknown,yes,no,telephone,may,tue,568,1,999,0,nonexistent,1.1,93.994,-36.4
505,Mr.,,,ul. Kaliska 149,Warszawa,,02-316,PL,JhanebkheshTeqwaaa@dayrep.com,69 807 49 03, ,Visa,4.92E+15,379,4/1/2017,71041925892,45,Construction and building inspector,married,high.school,unknown,yes,no,telephone,may,tue,918,1,999,0,nonexistent,1.1,93.994,-36.4
506,Ms.,Gemma,Garrard,Mnni 97,Arusta,HA,75402,EE,GemmaGarrard@teleworm.us,610 0778,De Lissa,Visa,4.72E+15,931,5/1/2018,,50,Paste-up worker,married,university.degree,no,no,no,telephone,may,tue,82,1,999,0,nonexistent,1.1,93.994,-36.4
507,Mrs.,Gabrielly,Castro,Kopfhlzistrasse 137,Lavin,,7543,CH,GabriellyMeloCastro@teleworm.us,081 272 49 94,Pinto,MasterCard,5.31E+15,653,8/1/2019,,66,Airman,single,university.degree,no,no,no,telephone,may,tue,198,3,999,0,nonexistent,1.1,93.994,-36.4
508,Mr.,,,Skrivar Wessels veg 144,NOTODDEN,,3676,NO,Whaper@jourrapide.com,436 44 043,,MasterCard,5.44E+15,187,1/1/2021,,45,Housing relocator,single,unknown,unknown,yes,no,telephone,may,tue,211,1,999,0,nonexistent,1.1,93.994,-36.4
509,Mr.,Salikh,Ibragimov,Vesthellinga 80,SARPSBORG,,1727,NO,SalikhIbragimov@gustr.com,960 04 801,Sultygov,Visa,4.92E+15,448,10/1/2021,,67,Agent-contract clerk,married,university.degree,no,yes,no,telephone,may,tue,120,1,999,0,nonexistent,1.1,93.994,-36.4
510,Mr.,Kerlaa,Huron,3230 Glory Road,Nashville,TN,37210,US,KerlaaHuron@superrito.com,931-743-9207,Mergh,MasterCard,5.22E+15,99,3/1/2019,411-07-4248,81,Biophysicist,married,high.school,unknown,yes,no,telephone,may,tue,269,1,999,0,nonexistent,1.1,93.994,-36.4
511,Ms.,,,Nuernbergerstrasse 78,Bliestorf,SH,23847,DE,,04501 95 02 38,,Visa,4.93E+15,138,1/1/2020,,63,Industrial economist,married,basic.4y,no,no,no,telephone,may,tue,128,1,999,0,nonexistent,1.1,93.994,-36.4
512,Mrs.,,,Ilichova 117,Ljubljana,,1523,SI,SewdabhMeradela@fleckens.hu,041-822-829,,Visa,4.72E+15,986,5/1/2020,,32,Advisor investigator,married,high.school,no,no,no,telephone,may,tue,166,2,999,0,nonexistent,1.1,93.994,-36.4
513,Mr.,Trym,Larssen,Mikkelenborgvej 25,Kbenhavn K,SJ,1365,DK,TrymLarssen@teleworm.us,51-90-05-56,Indahl,Visa,4.72E+15,829,8/1/2018,060830-4045,85,Livestock farmer,married,university.degree,no,yes,no,telephone,may,tue,211,1,999,0,nonexistent,1.1,93.994,-36.4
514,Mr.,Janez Jan,Hot,129 Stoney Lonesome Road,Scranton,PA,18503,US,JanezJanHot@armyspy.com,570-342-8266,Sivonji,MasterCard,5.40E+15,793,10/1/2018,176-50-5367,85,Engineer,married,basic.9y,no,yes,yes,telephone,may,tue,369,1,999,0,nonexistent,1.1,93.994,-36.4
515,Mr.,Ramzan,Vedzizhev,91,,NI,1025,CY,RamzanVedzizhev@jourrapide.com,22 776441,Masaev,MasterCard,5.24E+15,195,12/1/2018,,20,Agricultural worker,married,high.school,no,yes,no,telephone,may,tue,91,1,999,0,nonexistent,1.1,93.994,-36.4
516,Ms.,Maria Magdalena,Belki,Midvangur 70,Egilsstair,,701,IS,MariaMagdalenaBelkic@teleworm.us,418 2372,Kahteran,Visa,4.72E+15,312,6/1/2020,,24,Property manager,married,unknown,unknown,yes,no,telephone,may,tue,267,2,999,0,nonexistent,1.1,93.994,-36.4
517,Ms.,Albracca,Gadbois,Heiargeri 29,Akranes,,300,IS,AlbraccaGadbois@superrito.com,422 0991,Lacroix,Visa,4.72E+15,642,4/1/2020,,83,Carpet,single,basic.4y,unknown,yes,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4
518,Mr.,Lus,Alves,73 rue Beauvau,MARSEILLE,PA,13001,FR,LuisCorreiaAlves@jourrapide.com,04.85.06.36.76,Barbosa,Visa,4.93E+15,97,11/1/2018,1751082477470 05,40,Portrait photographer,married,basic.4y,no,no,no,telephone,may,tue,371,2,999,0,nonexistent,1.1,93.994,-36.4
519,Mr.,,,Krre 40,Linnaaluste,RA,79050,EE,Pards1972@rhyta.com,489 9497,,MasterCard,5.58E+15,688,6/1/2020,,43,Administrative supervisor,married,unknown,unknown,no,no,telephone,may,tue,288,2,999,0,nonexistent,1.1,93.994,-36.4
520,Dr.,Tindra,Jansson,Htilnkatu 12,ORIMATTILA,PA,16300,FI,TindraJansson@dayrep.com,044 740 0798,Hedlund,Visa,4.54E+15,967,8/1/2018,030374-630S,42,Real estate assessor,married,unknown,no,no,no,telephone,may,tue,221,1,999,0,nonexistent,1.1,93.994,-36.4
521,Mr.,Chukwuraenye,Ofodile,Hrstadhaugen 44,TILLER,,7092,NO,ChukwuraenyeOfodile@dayrep.com,911 84 817,Chiagoziem,MasterCard,5.21E+15,667,11/1/2017,,49,Finance manager,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,427,1,999,0,nonexistent,1.1,93.994,-36.4
522,Mr.,Thomas,Blom,48 Rue de Strasbourg,CLERMONT-FERRAND,AU,63100,FR,ThomasBlom@gustr.com,04.66.30.42.56,Sundberg,MasterCard,5.55E+15,157,10/1/2019,1350583929113 04,81,Pump operator,married,basic.9y,no,no,no,telephone,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4
523,Mrs.,,,180 Park Ct,Cadomin,AB,T0E 0E0,CA,Bareat85@fleckens.hu,780-692-7655,,MasterCard,5.43E+15,967,3/1/2019,436210843,31,Building consultant,married,basic.6y,no,yes,no,telephone,may,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4
524,Mrs.,Gimja,Efrem,Dalmatinova 48,elezniki,,4228,SI,GimjaEfrem@jourrapide.com,031-994-158,Isaias,Visa,4.56E+15,751,2/1/2019,,52,Veterinary technician,married,basic.6y,no,no,no,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4
525,Mr.,Antonn,Vavk,Frmsteby Karlsborg 50,KIL,,665 00,SE,AntoninVavrik@rhyta.com,0554-7738537,Kenkov,Visa,4.49E+15,78,9/1/2021,890713-1372,26,Employee training specialist,married,high.school,no,no,no,telephone,may,tue,145,1,999,0,nonexistent,1.1,93.994,-36.4
526,Ms.,Berta,Grabowska,Suometsntie 5,HELSINKI,UU,740,FI,BertaGrabowska@dayrep.com,041 324 7081,Tomaszewska,Visa,4.53E+15,522,3/1/2019,230296-260L,20,Clerk,single,unknown,unknown,yes,no,telephone,may,tue,247,1,999,0,nonexistent,1.1,93.994,-36.4
527,Mrs.,Ailey,Forbes,Bcsi utca 24.,cs,GS,9083,HU,AileyForbes@dayrep.com,(96) 448-577,Shaw,MasterCard,5.33E+15,756,6/1/2017,,39,Floral designer,single,high.school,no,no,no,telephone,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4
528,Mr.,Vlastimil,vehla,55 rue Lon Dierx,LIMOGES,LI,87280,FR,VlastimilSvehla@fleckens.hu,05.82.02.29.93,Krlov,MasterCard,5.22E+15,88,7/1/2021,1720977681231 16,43,Cost/investment recovery technician,divorced,high.school,no,yes,yes,telephone,may,tue,179,2,999,0,nonexistent,1.1,93.994,-36.4
529,Ms.,Li Ming,Kuo,2276 Grove Street,Manhattan,NY,10018,US,LiMingKuo@fleckens.hu,631-808-8680,Tao,Visa,4.56E+15,659,2/1/2019,132-80-7413,74,Information processing worker,divorced,university.degree,no,no,no,telephone,may,tue,73,1,999,0,nonexistent,1.1,93.994,-36.4
530,Mr.,Bars,Gyrfi,verhogdal 74,HSSLEHOLM,,281 53,SE,GyorfiBars@rhyta.com,0451-3897100,Forgch,MasterCard,5.35E+15,261,8/1/2020,350524-4859,81,Biophysicist,married,high.school,no,no,no,telephone,may,tue,263,2,999,0,nonexistent,1.1,93.994,-36.4
531,Mr.,Jaouad,Rommers,Stackekrr 85,STRMSBRUK,,820 72,SE,JaouadRommers@cuvox.de,0652-3490174,Teunis,MasterCard,5.31E+15,748,4/1/2019,310715-7590,84,Camera operator,married,high.school,no,no,no,telephone,may,tue,342,2,999,0,nonexistent,1.1,93.994,-36.4
532,Mr.,Hreinn,Adolfsson,Sarandi 4452,Cerro Chato,PA,60001,UY,HreinnAdolfsson@jourrapide.com,9538 8183,,Visa,4.93E+15,580,2/1/2020,,19,Trauma nurse,married,high.school,unknown,yes,yes,telephone,may,tue,41,1,999,0,nonexistent,1.1,93.994,-36.4
533,Mrs.,Annie,Smith,C/ Los Herrn 73,Villafranca de los Barros,BA,6220,ES,AnnieSmith@superrito.com,633500894,Boyle,Visa,4.92E+15,656,6/1/2021,,65,Assignment editor,married,basic.6y,no,no,no,telephone,may,tue,13,1,999,0,nonexistent,1.1,93.994,-36.4
534,Mrs.,Camila,Pinto,Avenida Par 11,Uberlndia,MG,38400-750,BR,CamilaRibeiroPinto@superrito.com,(34) 2044-2065,Costa,Visa,4.53E+15,877,8/1/2020,247.280.033-96,69,Aircraft and avionics equipment mechanic,married,basic.9y,no,no,no,telephone,may,tue,79,2,999,0,nonexistent,1.1,93.994,-36.4
535,Mr.,Poul,Kreutzmann,Hamarstgur 79,Siglufjrur,,580,IS,PoulKreutzmann@teleworm.us,425 8182,Frederiksen,MasterCard,5.13E+15,886,6/1/2021,,80,Administrative assistant for human resource,married,high.school,no,no,no,telephone,may,tue,358,1,999,0,nonexistent,1.1,93.994,-36.4
536,Ms.,Karla,Hradilov,52 rue du Foss des Tanneurs,TORCY,IL,77200,FR,KarlaHradilova@armyspy.com,01.32.59.58.51,krdlov,MasterCard,5.11E+15,575,5/1/2021,2380301008991 29,78,Surgeons,married,high.school,unknown,no,no,telephone,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4
537,Ms.,Matija,Crni,Nrremarksvej 93,Kbenhavn V,SJ,1612,DK,MatijaCrnic@armyspy.com,31-73-02-19,Ivankovi,MasterCard,5.43E+15,800,2/1/2021,010843-1970,72,Workforce development specialist,single,high.school,no,yes,yes,telephone,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4
538,Mrs.,Nwalibeaku,Chukwueloka,Vestergade 93,Kbenhavn V,SJ,1788,DK,NwalibeakuChukwueloka@gustr.com,52-39-28-44,Otutodilinna,Visa,4.92E+15,883,2/1/2018,231047-4390,68,Cardiographic technician,single,basic.4y,unknown,no,no,telephone,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4
539,Mr.,Charles,Marshall,Avda. Los llanos 7,Camprovn,LO,26311,ES,CharlesVMarshall@gustr.com,769123079,James,MasterCard,5.13E+15,753,2/1/2018,,37,Clinical social worker,single,basic.6y,unknown,no,no,telephone,may,tue,250,1,999,0,nonexistent,1.1,93.994,-36.4
540,Dr.,Romana,Klobuar,Schietboompleinstraat 70,Lavaux-Sainte-Anne,WNA,5580,BE,RomanaKlobucar@rhyta.com,0497 11 02 58,Varga,MasterCard,5.40E+15,783,5/1/2017,,53,Safety inspector,married,university.degree,no,no,no,telephone,may,tue,792,1,999,0,nonexistent,1.1,93.994,-36.4
541,Mr.,Consuelo,Padovano,Letalika 54,Jesenice,,4270,SI,ConsueloPadovano@fleckens.hu,070-568-267,Pirozzi,MasterCard,5.52E+15,88,7/1/2021,,53,Mental health aide,married,unknown,unknown,no,no,telephone,may,tue,146,1,999,0,nonexistent,1.1,93.994,-36.4
542,Mr.,Rasmus,Hansen,Krre 17,Lelle,RA,79092,EE,RasmusSHansen@armyspy.com,482 0853,Koch,Visa,4.56E+15,188,10/1/2020,,62,Human resources coordinator,single,basic.9y,unknown,no,no,telephone,may,tue,440,1,999,0,nonexistent,1.1,93.994,-36.4
543,Mr.,Sinh,Nghim,175 Tainui Road,Ocean Grove,,9013,NZ,NghiemCaoSinh@fleckens.hu,(027) 4242-104,Lc,Visa,4.53E+15,662,12/1/2020,,46,Groundskeeping worker,married,professional.course,unknown,no,yes,telephone,may,tue,289,1,999,0,nonexistent,1.1,93.994,-36.4
544,Mr.,Kau,Pinto,Klinta 34,HJLTEVAD,,570 32,SE,KauaAlvesPinto@gustr.com,0381-3530399,Carvalho,Visa,4.93E+15,473,12/1/2019,490920-9894,66,Pedicurist,single,university.degree,no,yes,no,telephone,may,tue,242,2,999,0,nonexistent,1.1,93.994,-36.4
545,Mrs.,Kate,Rix,Reyes Catlicos 6,Valle de Mena,BU,9580,ES,KateRix@teleworm.us,789862271,Gallard,MasterCard,5.11E+15,455,9/1/2017,,55,Deckhand,single,high.school,no,yes,no,telephone,may,tue,123,1,999,0,nonexistent,1.1,93.994,-36.4
546,Mr.,Oliver,Morgan,Tavcarjeva 115,Sevnica,,8290,SI,OliverMorgan@cuvox.de,040-805-528,Blackburn,MasterCard,5.52E+15,181,8/1/2017,,63,Database administrator,married,professional.course,no,yes,yes,telephone,may,tue,161,2,999,0,nonexistent,1.1,93.994,-36.4
547,Mr.,Johanan,Smeekes,C/ Henan Cortes 82,Alcorcn,M,28920,ES,JohananSmeekes@fleckens.hu,679504360,Tol,MasterCard,5.44E+15,95,10/1/2019,,74,Unlicensed assistive personnel,married,university.degree,no,no,no,telephone,may,tue,268,2,999,0,nonexistent,1.1,93.994,-36.4
548,Mrs.,Ratka,eh,Roermondsestraat 110,Venlo,LI,5912 AK,NL,RatkaCeh@gustr.com,06-16588664,Hrvat,Visa,4.93E+15,642,7/1/2017,,59,Cardiovascular technologist,divorced,high.school,no,no,yes,telephone,may,tue,259,2,999,0,nonexistent,1.1,93.994,-36.4
549,Mrs.,Lena,Hagen,Tungata 53,Hfn,,781,IS,LenaHagen@teleworm.us,415 4159,Angell,MasterCard,5.44E+15,819,5/1/2019,,60,Office support secretary,single,university.degree,no,yes,yes,telephone,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4
550,Mr.,Zikoranaudodimma,Achebe,R Cruzes 36,Barcelos,BR,4755-065,PT,ZikoranaudodimmaAchebe@superrito.com,21 253 597 7197,Onyemaechi,Visa,4.54E+15,320,7/1/2020,,45,Nuclear engineer,married,basic.4y,unknown,unknown,unknown,telephone,may,tue,153,1,999,0,nonexistent,1.1,93.994,-36.4
551,Mr.,B'Togho,Araxa,Tavcarjeva 43,marjeke Toplice,,8220,SI,BToghoAraxa@gustr.com,031-932-577,Emara,Visa,4.49E+15,168,7/1/2017,,55,Telecommunications equipment repairer,single,university.degree,no,no,no,telephone,may,tue,424,2,999,0,nonexistent,1.1,93.994,-36.4
552,Dr.,Anne,Winther,Mlnsk dol 1884,Rudolfov,JC,373 71,CZ,AnneNWinther@jourrapide.com,394255680,Ravn,Visa,4.72E+15,153,10/1/2019,,83,Material moving occupation,married,basic.9y,unknown,no,no,telephone,may,tue,375,1,999,0,nonexistent,1.1,93.994,-36.4
553,Mr.,Nathan,Abdulov,Midhraun 22,Garabr,,210,IS,NathanAbdulov@dayrep.com,464 9258,,Visa,4.93E+15,378,11/1/2021,,34,Diesel engine specialist,married,basic.6y,no,no,no,telephone,may,tue,179,2,999,0,nonexistent,1.1,93.994,-36.4
554,Ms.,Izdihar,Antoun,Kirchenplatz 2,AUGSDORF,KA,9220,AT,IzdiharMaramAntoun@rhyta.com,0664 728 72 43,Hakimi,Visa,4.72E+15,137,7/1/2021,,27,Heavy vehicle and mobile equipment mechanic,married,university.degree,no,yes,no,telephone,may,tue,383,1,999,0,nonexistent,1.1,93.994,-36.4
555,Ms.,Pauline,Dumoulin,ul. Puawska 80,Warszawa,,02-620,PL,PaulineDumoulin@jourrapide.com,79 941 48 66,Nadeau,MasterCard,5.56E+15,80,9/1/2021,33012320042,83,Adjudicator,married,basic.4y,unknown,no,no,telephone,may,tue,440,1,999,0,nonexistent,1.1,93.994,-36.4
556,Mrs.,Ulpu,Tuukkanen,3159 Coleman Avenue,Palm Desert,CA,92260,US,UlpuTuukkanen@einrot.com,760-773-2781,Sibelius,MasterCard,5.27E+15,403,7/1/2018,547-47-8208,63,Administrative support manager,married,basic.4y,no,no,yes,telephone,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4
557,Mrs.,Marijana,Grgi,155 Stamathioudaki Street,Trachypedoula,PA,8608,CY,MarijanaGrgic@teleworm.us,95 562085,Zagorec,Visa,4.56E+15,200,11/1/2021,,72,Supply manager,married,high.school,no,no,yes,telephone,may,tue,1297,3,999,0,nonexistent,1.1,93.994,-36.4
558,Mrs.,Embla,Halldrsdttir,65 K. Giamboudaki Street,Asgata,LI,4502,CY,EmblaHalldorsdottir@gustr.com,99 905054,,Visa,4.72E+15,742,4/1/2021,,54,Recruiter,married,basic.4y,no,no,no,telephone,may,tue,217,1,999,0,nonexistent,1.1,93.994,-36.4
559,Mrs.,Elizabeth,Ibragimova,Merkigeri 28,Laugarvatn,,840,IS,ElizabethIbragimova@dayrep.com,432 9586,,Visa,4.72E+15,903,11/1/2019,,76,Poultry cutter,single,basic.4y,unknown,no,no,telephone,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4
560,Ms.,Poppy,Norton,155 Sounio Avenue,Apesia,LI,4541,CY,PoppyNorton@cuvox.de,96 368375,Stone-Wigg,Visa,4.54E+15,727,12/1/2020,,64,Video control engineer,married,basic.6y,unknown,yes,yes,telephone,may,tue,427,1,999,0,nonexistent,1.1,93.994,-36.4
561,Mr.,Gayrbek,Sultygov,90 Courtville Place,Hawthorndale,,9810,NZ,GayrbekSultygov@gustr.com,(026) 9100-053,Kadyrov,MasterCard,5.39E+15,511,4/1/2021,,46,Histology technician,married,basic.4y,no,no,no,telephone,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4
